"","Subject","Group","Block","Trial","Emotion","SameDiff","Gender","ACC","RT"
"6043",28,"A",2,48,"pos","diff","female",1,950
"6044",28,"A",2,49,"pos","same","female",1,665
"6045",28,"A",2,50,"neg","diff","female",1,775
"6046",28,"A",2,51,"pos","same","female",0,1457
"6047",28,"A",2,52,"neg","same","female",0,NA
"6048",28,"A",2,53,"pos","same","female",0,NA
"6049",28,"A",2,54,"neg","same","female",1,1161
"6050",28,"A",2,55,"neg","diff","female",0,NA
"6051",28,"A",3,1,"neu","diff","female",0,NA
"6052",28,"A",3,2,"pos","diff","female",0,908
"6053",28,"A",3,3,"neu","same","female",0,929
"6054",28,"A",3,4,"pos","same","female",1,1301
"6055",28,"A",3,5,"neu","same","female",0,NA
"6056",28,"A",3,6,"pos","same","female",1,679
"6057",28,"A",3,7,"neg","diff","female",0,NA
"6058",28,"A",3,8,"neg","diff","female",0,NA
"6059",28,"A",3,9,"neu","diff","female",0,1089
"6060",28,"A",3,10,"neg","same","female",0,NA
"6061",28,"A",3,11,"neu","same","female",0,1138
"6062",28,"A",3,12,"pos","diff","female",0,1181
"6063",28,"A",3,13,"pos","diff","female",0,488
"6064",28,"A",3,14,"neu","diff","female",1,702
"6065",28,"A",3,15,"pos","same","female",1,651
"6066",28,"A",3,16,"neg","diff","female",0,922
"6067",28,"A",3,17,"neu","diff","female",1,702
"6068",28,"A",3,18,"neu","diff","female",0,444
"6069",28,"A",3,19,"pos","diff","female",0,932
"6070",28,"A",3,20,"neu","same","female",1,584
"6071",28,"A",3,21,"neg","diff","female",0,NA
"6072",28,"A",3,22,"neu","same","female",1,775
"6073",28,"A",3,23,"neg","same","female",0,NA
"6074",28,"A",3,24,"pos","diff","female",0,650
"6075",28,"A",3,25,"neg","same","female",0,1306
"6076",28,"A",3,26,"neu","diff","female",0,781
"6077",28,"A",3,27,"neu","diff","female",0,743
"6078",28,"A",3,28,"neu","same","female",1,403
"6079",28,"A",3,29,"neg","diff","female",1,1149
"6080",28,"A",3,30,"neu","same","female",0,NA
"6081",28,"A",3,31,"pos","diff","female",0,577
"6082",28,"A",3,32,"pos","diff","female",0,947
"6083",28,"A",3,33,"pos","same","female",1,903
"6084",28,"A",3,34,"pos","same","female",1,1084
"6085",28,"A",3,35,"pos","same","female",1,1146
"6086",28,"A",3,36,"pos","same","female",1,966
"6087",28,"A",3,37,"neg","diff","female",1,1160
"6088",28,"A",3,38,"neg","diff","female",0,NA
"6089",28,"A",3,39,"neg","same","female",1,596
"6090",28,"A",3,40,"neg","same","female",0,NA
"6091",28,"A",3,41,"neg","same","female",0,NA
"6092",28,"A",3,42,"neg","same","female",1,1209
"6093",28,"A",3,43,"neg","same","female",0,NA
"6094",28,"A",3,44,"neg","same","female",1,603
"6095",28,"A",3,45,"pos","diff","female",0,828
"6096",28,"A",3,46,"neg","same","female",0,NA
"6097",28,"A",3,47,"pos","same","female",0,NA
"6098",28,"A",3,48,"neg","same","female",1,375
"6099",28,"A",3,49,"pos","same","female",1,386
"6100",28,"A",3,50,"neg","same","female",0,252
"6101",28,"A",3,51,"pos","same","female",1,875
"6102",28,"A",3,52,"neu","diff","female",1,466
"6103",28,"A",3,53,"pos","same","female",1,343
"6104",28,"A",3,54,"neu","same","female",1,355
"6105",28,"A",3,55,"pos","same","female",1,383
"6106",28,"A",4,1,"neu","same","female",0,NA
"6107",28,"A",4,2,"neg","same","female",0,NA
"6108",28,"A",4,3,"pos","diff","female",1,608
"6109",28,"A",4,4,"neg","same","female",0,689
"6110",28,"A",4,5,"neg","diff","female",1,719
"6111",28,"A",4,6,"neu","diff","female",1,1019
"6112",28,"A",4,7,"neg","same","female",1,1180
"6113",28,"A",4,8,"neg","diff","female",0,1430
"6114",28,"A",4,9,"neu","diff","female",1,294
"6115",28,"A",4,10,"pos","diff","female",0,1124
"6116",28,"A",4,11,"neg","diff","female",0,1281
"6117",28,"A",4,12,"neu","diff","female",1,855
"6118",28,"A",4,13,"neg","same","female",1,270
"6119",28,"A",4,14,"neu","same","female",0,685
"6120",28,"A",4,15,"neu","diff","female",0,267
"6121",28,"A",4,16,"neg","diff","female",0,409
"6122",28,"A",4,17,"pos","diff","female",1,338
"6123",28,"A",4,18,"neg","same","female",1,222
"6124",28,"A",4,19,"neu","diff","female",0,367
"6125",28,"A",4,20,"neg","same","female",0,1433
"6126",28,"A",4,21,"neu","same","female",1,873
"6127",28,"A",4,22,"neu","diff","female",0,655
"6128",28,"A",4,23,"neu","same","female",1,670
"6129",28,"A",4,24,"neu","same","female",1,749
"6130",28,"A",4,25,"pos","diff","female",1,584
"6131",28,"A",4,26,"pos","diff","female",1,986
"6132",28,"A",4,27,"pos","same","female",1,428
"6133",28,"A",4,28,"neu","diff","female",1,917
"6134",28,"A",4,29,"pos","same","female",0,NA
"6135",28,"A",4,30,"pos","diff","female",1,354
"6136",28,"A",4,31,"pos","same","female",1,558
"6137",28,"A",4,32,"pos","same","female",0,NA
"6138",28,"A",4,33,"neg","diff","female",0,NA
"6139",28,"A",4,34,"pos","same","female",1,259
"6140",28,"A",4,35,"neu","diff","female",1,707
"6141",28,"A",4,36,"neu","diff","female",0,NA
"6142",28,"A",4,37,"neg","diff","female",1,1177
"6143",28,"A",4,38,"neu","same","female",0,868
"6144",28,"A",4,39,"neg","same","female",1,250
"6145",28,"A",4,40,"neg","diff","female",1,1082
"6146",28,"A",4,41,"neg","same","female",1,1304
"6147",28,"A",4,42,"neg","same","female",0,941
"6148",28,"A",4,43,"neg","same","female",1,945
"6149",28,"A",4,44,"pos","diff","female",0,276
"6150",28,"A",4,45,"neg","same","female",1,723
"6151",28,"A",4,46,"neg","diff","female",0,NA
"6152",28,"A",4,47,"neu","diff","female",1,840
"6153",28,"A",4,48,"pos","diff","female",0,272
"6154",28,"A",4,49,"neu","same","female",0,238
"6155",28,"A",4,50,"neu","diff","female",0,271
"6156",28,"A",4,51,"neu","same","female",0,NA
"6157",28,"A",4,52,"neu","same","female",1,535
"6158",28,"A",4,53,"neu","same","female",0,347
"6159",28,"A",4,54,"pos","diff","female",1,1063
"6160",28,"A",4,55,"pos","diff","female",0,NA
"6161",28,"A",5,1,"neu","diff","female",0,NA
"6162",28,"A",5,2,"neg","diff","female",1,967
"6163",28,"A",5,3,"neu","same","female",1,265
"6164",28,"A",5,4,"neg","same","female",1,520
"6165",28,"A",5,5,"neu","same","female",0,NA
"6166",28,"A",5,6,"neu","diff","female",0,406
"6167",28,"A",5,7,"neu","same","female",0,NA
"6168",28,"A",5,8,"neu","same","female",0,936
"6169",28,"A",5,9,"neg","diff","female",0,748
"6170",28,"A",5,10,"pos","diff","female",0,NA
"6171",28,"A",5,11,"pos","diff","female",0,NA
"6172",28,"A",5,12,"neu","diff","female",0,266
"6173",28,"A",5,13,"pos","same","female",0,713
"6174",28,"A",5,14,"neu","same","female",1,438
"6175",28,"A",5,15,"pos","same","female",1,462
"6176",28,"A",5,16,"neg","diff","female",1,885
"6177",28,"A",5,17,"neg","diff","female",0,283
"6178",28,"A",5,18,"neg","same","female",1,521
"6179",28,"A",5,19,"pos","diff","female",1,1278
"6180",28,"A",5,20,"pos","diff","female",0,NA
"6181",28,"A",5,21,"neg","diff","female",0,NA
"6182",28,"A",5,22,"pos","same","female",0,NA
"6183",28,"A",5,23,"neg","same","female",1,399
"6184",28,"A",5,24,"pos","same","female",0,472
"6185",28,"A",5,25,"neg","same","female",1,335
"6186",28,"A",5,26,"neu","diff","female",1,443
"6187",28,"A",5,27,"neu","diff","female",0,NA
"6188",28,"A",5,28,"neu","same","female",0,NA
"6189",28,"A",5,29,"pos","diff","female",1,613
"6190",28,"A",5,30,"neu","same","female",0,NA
"6191",28,"A",5,31,"pos","same","female",0,NA
"6192",28,"A",5,32,"pos","diff","female",0,NA
"6193",28,"A",5,33,"neg","diff","female",0,NA
"6194",28,"A",5,34,"pos","same","female",1,1319
"6195",28,"A",5,35,"neg","same","female",1,379
"6196",28,"A",5,36,"neg","diff","female",0,54
"6197",28,"A",5,37,"neu","diff","female",1,381
"6198",28,"A",5,38,"neu","diff","female",0,743
"6199",28,"A",5,39,"pos","diff","female",1,611
"6200",28,"A",5,40,"neu","same","female",1,740
"6201",28,"A",5,41,"neu","diff","female",0,512
"6202",28,"A",5,42,"pos","diff","female",0,582
"6203",28,"A",5,43,"neg","diff","female",1,728
"6204",28,"A",5,44,"neg","diff","female",0,NA
"6205",28,"A",5,45,"neg","same","female",1,925
"6206",28,"A",5,46,"neg","same","female",0,674
"6207",28,"A",5,47,"neu","diff","female",1,752
"6208",28,"A",5,48,"neg","same","female",1,572
"6209",28,"A",5,49,"neg","diff","female",1,493
"6210",28,"A",5,50,"neg","same","female",1,819
"6211",28,"A",5,51,"neg","same","female",0,NA
"6212",28,"A",5,52,"pos","diff","female",0,357
"6213",28,"A",5,53,"pos","diff","female",1,432
"6214",28,"A",5,54,"pos","same","female",1,744
"6215",28,"A",5,55,"pos","same","female",0,NA
"6216",28,"A",6,1,"neg","same","female",1,544
"6217",28,"A",6,2,"neu","same","female",0,436
"6218",28,"A",6,3,"neu","diff","female",0,NA
"6219",28,"A",6,4,"neg","diff","female",0,NA
"6220",28,"A",6,5,"neu","same","female",1,223
"6221",28,"A",6,6,"pos","diff","female",1,496
"6222",28,"A",6,7,"neu","same","female",1,598
"6223",28,"A",6,8,"neg","diff","female",0,NA
"6224",28,"A",6,9,"neu","same","female",0,NA
"6225",28,"A",6,10,"neg","same","female",1,522
"6226",28,"A",6,11,"neg","diff","female",0,911
"6227",28,"A",6,12,"pos","diff","female",0,NA
"6228",28,"A",6,13,"neu","diff","female",0,NA
"6229",28,"A",6,14,"neu","diff","female",0,326
"6230",28,"A",6,15,"neu","same","female",0,339
"6231",28,"A",6,16,"neg","diff","female",0,239
"6232",28,"A",6,17,"neu","same","female",0,NA
"6233",28,"A",6,18,"pos","diff","female",1,249
"6234",28,"A",6,19,"neu","same","female",0,NA
"6235",28,"A",6,20,"neg","diff","female",0,NA
"6236",28,"A",6,21,"neg","diff","female",0,282
"6237",28,"A",6,22,"neg","same","female",0,264
"6238",28,"A",6,23,"pos","diff","female",0,519
"6239",28,"A",6,24,"neg","same","female",0,NA
"6240",28,"A",6,25,"neu","diff","female",0,NA
"6241",28,"A",6,26,"pos","diff","female",1,697
"6242",28,"A",6,27,"neu","same","female",1,439
"6243",28,"A",6,28,"pos","same","female",1,415
"6244",28,"A",6,29,"neg","diff","female",0,568
"6245",28,"A",6,30,"neg","diff","female",1,619
"6246",28,"A",6,31,"neu","diff","female",0,NA
"6247",28,"A",6,32,"neg","same","female",0,NA
"6248",28,"A",6,33,"pos","diff","female",0,990
"6249",28,"A",6,34,"pos","diff","female",0,559
"6250",28,"A",6,35,"neu","diff","female",0,NA
"6251",28,"A",6,36,"pos","same","female",1,725
"6252",28,"A",6,37,"neu","same","female",0,NA
"6253",28,"A",6,38,"pos","same","female",1,1486
"6254",28,"A",6,39,"pos","diff","female",0,1340
"6255",28,"A",6,40,"neu","diff","female",0,1472
"6256",28,"A",6,41,"neu","diff","female",1,1390
"6257",28,"A",6,42,"neu","same","female",0,NA
"6258",28,"A",6,43,"neu","same","female",0,1353
"6259",28,"A",6,44,"neg","diff","female",0,299
"6260",28,"A",6,45,"neu","same","female",0,377
"6261",28,"A",6,46,"neu","diff","female",0,1188
"6262",28,"A",6,47,"pos","diff","female",0,285
"6263",28,"A",6,48,"neg","diff","female",0,331
"6264",28,"A",6,49,"pos","same","female",0,248
"6265",28,"A",6,50,"neg","same","female",1,279
"6266",28,"A",6,51,"pos","same","female",0,230
"6267",28,"A",6,52,"neg","same","female",1,263
"6268",28,"A",6,53,"neu","diff","female",1,502
"6269",28,"A",6,54,"neg","same","female",1,379
"6270",28,"A",6,55,"neu","same","female",1,582
"6271",29,"A",1,1,"pos","same","female",0,NA
"6272",29,"A",1,2,"neu","same","female",0,NA
"6273",29,"A",1,3,"pos","same","female",1,764
"6274",29,"A",1,4,"neu","same","female",1,1101
"6275",29,"A",1,5,"pos","same","female",1,577
"6276",29,"A",1,6,"neu","same","female",1,1005
"6277",29,"A",1,7,"neg","diff","female",1,847
"6278",29,"A",1,8,"pos","diff","female",1,832
"6279",29,"A",1,9,"neg","same","female",0,1374
"6280",29,"A",1,10,"pos","same","female",0,891
"6281",29,"A",1,11,"neu","diff","female",1,836
"6282",29,"A",1,12,"neu","diff","female",1,1010
"6283",29,"A",1,13,"neg","diff","female",1,980
"6284",29,"A",1,14,"neu","same","female",1,768
"6285",29,"A",1,15,"neg","same","female",1,849
"6286",29,"A",1,16,"neg","diff","female",1,1122
"6287",29,"A",1,17,"pos","diff","female",0,572
"6288",29,"A",1,18,"neg","same","female",0,917
"6289",29,"A",1,19,"pos","same","female",1,579
"6290",29,"A",1,20,"neg","same","female",1,1263
"6291",29,"A",1,21,"neu","diff","female",0,NA
"6292",29,"A",1,22,"neg","same","female",0,NA
"6293",29,"A",1,23,"neg","diff","female",0,NA
"6294",29,"A",1,24,"neu","diff","female",0,NA
"6295",29,"A",1,25,"neg","same","female",0,NA
"6296",29,"A",1,26,"pos","diff","female",0,NA
"6297",29,"A",1,27,"pos","diff","female",0,NA
"6298",29,"A",1,28,"pos","same","female",0,NA
"6299",29,"A",1,29,"pos","same","female",1,913
"6300",29,"A",1,30,"pos","same","female",0,NA
"6301",29,"A",1,31,"pos","same","female",1,971
"6302",29,"A",1,32,"neg","diff","female",1,1124
"6303",29,"A",1,33,"neu","diff","female",0,1149
"6304",29,"A",1,34,"neg","same","female",1,1148
"6305",29,"A",1,35,"pos","diff","female",1,667
"6306",29,"A",1,36,"neu","diff","female",1,1433
"6307",29,"A",1,37,"pos","same","female",1,816
"6308",29,"A",1,38,"pos","diff","female",1,908
"6309",29,"A",1,39,"neg","diff","female",1,507
"6310",29,"A",1,40,"neu","diff","female",1,1257
"6311",29,"A",1,41,"pos","diff","female",0,781
"6312",29,"A",1,42,"neg","diff","female",0,NA
"6313",29,"A",1,43,"neu","diff","female",1,952
"6314",29,"A",1,44,"neu","diff","female",1,527
"6315",29,"A",1,45,"neg","diff","female",0,688
"6316",29,"A",1,46,"neu","same","female",0,881
"6317",29,"A",1,47,"pos","diff","female",1,906
"6318",29,"A",1,48,"neu","same","female",1,505
"6319",29,"A",1,49,"pos","same","female",1,856
"6320",29,"A",1,50,"pos","diff","female",1,956
"6321",29,"A",1,51,"pos","same","female",1,930
"6322",29,"A",1,52,"neg","diff","female",1,1075
"6323",29,"A",1,53,"pos","same","female",0,NA
"6324",29,"A",1,54,"neu","diff","female",0,NA
"6325",29,"A",1,55,"neg","diff","female",0,NA
"6326",29,"A",2,1,"pos","diff","female",0,NA
"6327",29,"A",2,2,"pos","diff","female",0,1168
"6328",29,"A",2,3,"neg","diff","female",1,1042
"6329",29,"A",2,4,"neg","diff","female",1,1275
"6330",29,"A",2,5,"neg","same","female",0,706
"6331",29,"A",2,6,"neu","diff","female",1,712
"6332",29,"A",2,7,"neg","same","female",1,1263
"6333",29,"A",2,8,"neu","same","female",0,1267
"6334",29,"A",2,9,"neg","same","female",1,1050
"6335",29,"A",2,10,"pos","diff","female",1,1379
"6336",29,"A",2,11,"pos","diff","female",0,1359
"6337",29,"A",2,12,"pos","same","female",1,505
"6338",29,"A",2,13,"pos","same","female",1,597
"6339",29,"A",2,14,"pos","same","female",1,595
"6340",29,"A",2,15,"neg","diff","female",1,530
"6341",29,"A",2,16,"neg","diff","female",0,883
"6342",29,"A",2,17,"neg","same","female",0,972
"6343",29,"A",2,18,"neu","diff","female",1,968
"6344",29,"A",2,19,"neu","diff","female",1,1265
"6345",29,"A",2,20,"neu","same","female",0,727
"6346",29,"A",2,21,"neu","same","female",1,1152
"6347",29,"A",2,22,"neg","diff","female",1,687
"6348",29,"A",2,23,"pos","diff","female",1,816
"6349",29,"A",2,24,"pos","diff","female",1,1084
"6350",29,"A",2,25,"pos","same","female",1,541
"6351",29,"A",2,26,"pos","same","female",1,513
"6352",29,"A",2,27,"pos","same","female",1,512
"6353",29,"A",2,28,"neg","diff","female",1,1054
"6354",29,"A",2,29,"neu","diff","female",1,1434
"6355",29,"A",2,30,"pos","diff","female",1,689
"6356",29,"A",2,31,"neu","same","female",0,1042
"6357",29,"A",2,32,"pos","same","female",1,1052
"6358",29,"A",2,33,"neu","same","female",1,1016
"6359",29,"A",2,34,"pos","same","female",1,460
"6360",29,"A",2,35,"neu","same","female",1,815
"6361",29,"A",2,36,"neg","diff","female",1,939
"6362",29,"A",2,37,"neu","same","female",1,863
"6363",29,"A",2,38,"pos","diff","female",1,867
"6364",29,"A",2,39,"neg","diff","female",0,1146
"6365",29,"A",2,40,"neg","diff","female",1,905
"6366",29,"A",2,41,"neg","same","female",1,1157
"6367",29,"A",2,42,"neg","same","female",1,499
"6368",29,"A",2,43,"neg","same","female",1,703
"6369",29,"A",2,44,"pos","diff","female",1,835
"6370",29,"A",2,45,"neg","same","female",1,850
"6371",29,"A",2,46,"pos","same","female",1,627
"6372",29,"A",2,47,"pos","diff","female",1,713
"6373",29,"A",2,48,"pos","same","female",0,NA
"6374",29,"A",2,49,"pos","same","female",0,NA
"6375",29,"A",2,50,"pos","same","female",1,652
"6376",29,"A",2,51,"neg","diff","female",1,488
"6377",29,"A",2,52,"pos","same","female",1,673
"6378",29,"A",2,53,"pos","diff","female",1,575
"6379",29,"A",2,54,"pos","same","female",1,411
"6380",29,"A",2,55,"pos","same","female",1,516
"6381",29,"A",3,1,"neg","same","female",0,NA
"6382",29,"A",3,2,"neg","same","female",0,NA
"6383",29,"A",3,3,"pos","diff","female",1,683
"6384",29,"A",3,4,"pos","diff","female",1,1068
"6385",29,"A",3,5,"pos","same","female",1,731
"6386",29,"A",3,6,"pos","same","female",1,567
"6387",29,"A",3,7,"neg","diff","female",1,864
"6388",29,"A",3,8,"neu","diff","female",1,868
"6389",29,"A",3,9,"neg","same","female",1,666
"6390",29,"A",3,10,"neg","diff","female",1,633
"6391",29,"A",3,11,"pos","diff","female",1,879
"6392",29,"A",3,12,"neg","same","female",1,1353
"6393",29,"A",3,13,"pos","same","female",1,1103
"6394",29,"A",3,14,"neg","same","female",0,947
"6395",29,"A",3,15,"neg","diff","female",1,1354
"6396",29,"A",3,16,"pos","diff","female",1,817
"6397",29,"A",3,17,"pos","diff","female",1,797
"6398",29,"A",3,18,"pos","same","female",1,963
"6399",29,"A",3,19,"neg","diff","female",1,669
"6400",29,"A",3,20,"pos","same","female",1,427
"6401",29,"A",3,21,"neg","same","female",0,682
"6402",29,"A",3,22,"neg","diff","female",1,507
"6403",29,"A",3,23,"pos","diff","female",1,1065
"6404",29,"A",3,24,"neg","same","female",0,1432
"6405",29,"A",3,25,"pos","same","female",1,1055
"6406",29,"A",3,26,"neg","same","female",1,875
"6407",29,"A",3,27,"neg","diff","female",1,577
"6408",29,"A",3,28,"neg","same","female",1,1260
"6409",29,"A",3,29,"neg","same","female",1,736
"6410",29,"A",3,30,"pos","diff","female",1,764
"6411",29,"A",3,31,"pos","diff","female",1,1437
"6412",29,"A",3,32,"neg","diff","female",0,567
"6413",29,"A",3,33,"neg","diff","female",1,1360
"6414",29,"A",3,34,"pos","diff","female",0,1098
"6415",29,"A",3,35,"neg","same","female",1,702
"6416",29,"A",3,36,"neg","diff","female",1,753
"6417",29,"A",3,37,"neu","diff","female",0,896
"6418",29,"A",3,38,"neg","same","female",0,NA
"6419",29,"A",3,39,"neg","diff","female",0,1138
"6420",29,"A",3,40,"neg","same","female",0,NA
"6421",29,"A",3,41,"neg","same","female",1,1061
"6422",29,"A",3,42,"pos","diff","female",1,625
"6423",29,"A",3,43,"neu","diff","female",1,760
"6424",29,"A",3,44,"pos","same","female",1,761
"6425",29,"A",3,45,"neu","same","female",1,474
"6426",29,"A",3,46,"neu","diff","female",0,NA
"6427",29,"A",3,47,"neu","same","female",1,1329
"6428",29,"A",3,48,"neu","same","female",1,979
"6429",29,"A",3,49,"pos","diff","female",1,751
"6430",29,"A",3,50,"neu","same","female",1,1053
"6431",29,"A",3,51,"pos","same","female",1,1129
"6432",29,"A",3,52,"neu","same","female",1,467
"6433",29,"A",3,53,"pos","same","female",1,729
"6434",29,"A",3,54,"neu","same","female",1,402
"6435",29,"A",3,55,"pos","same","female",1,523
"6436",29,"A",4,1,"neg","same","female",0,NA
"6437",29,"A",4,2,"pos","same","female",0,NA
"6438",29,"A",4,3,"neg","same","female",1,639
"6439",29,"A",4,4,"neg","diff","female",1,1097
"6440",29,"A",4,5,"neg","same","female",1,589
"6441",29,"A",4,6,"neu","diff","female",1,906
"6442",29,"A",4,7,"neg","same","female",1,1001
"6443",29,"A",4,8,"neu","same","female",1,954
"6444",29,"A",4,9,"neu","diff","female",1,1025
"6445",29,"A",4,10,"neu","same","female",0,600
"6446",29,"A",4,11,"pos","diff","female",0,649
"6447",29,"A",4,12,"neu","same","female",1,1106
"6448",29,"A",4,13,"neg","diff","female",1,697
"6449",29,"A",4,14,"pos","diff","female",0,NA
"6450",29,"A",4,15,"neu","diff","female",0,NA
"6451",29,"A",4,16,"pos","same","female",0,NA
"6452",29,"A",4,17,"neu","same","female",0,NA
"6453",29,"A",4,18,"neg","diff","female",1,1424
"6454",29,"A",4,19,"neu","same","female",1,935
"6455",29,"A",4,20,"neu","diff","female",0,NA
"6456",29,"A",4,21,"neg","diff","female",1,1238
"6457",29,"A",4,22,"neg","diff","female",1,1400
"6458",29,"A",4,23,"pos","diff","female",1,777
"6459",29,"A",4,24,"neu","diff","female",1,1229
"6460",29,"A",4,25,"pos","same","female",1,956
"6461",29,"A",4,26,"neg","diff","female",1,818
"6462",29,"A",4,27,"neg","diff","female",0,1038
"6463",29,"A",4,28,"pos","diff","female",1,1032
"6464",29,"A",4,29,"pos","diff","female",1,926
"6465",29,"A",4,30,"pos","same","female",1,592
"6466",29,"A",4,31,"neg","diff","female",1,862
"6467",29,"A",4,32,"pos","same","female",1,370
"6468",29,"A",4,33,"neg","same","female",0,611
"6469",29,"A",4,34,"pos","same","female",1,535
"6470",29,"A",4,35,"neu","diff","female",1,539
"6471",29,"A",4,36,"neg","diff","female",1,847
"6472",29,"A",4,37,"neu","same","female",1,704
"6473",29,"A",4,38,"neu","diff","female",1,1012
"6474",29,"A",4,39,"neu","same","female",1,1048
"6475",29,"A",4,40,"neu","same","female",1,433
"6476",29,"A",4,41,"neu","same","female",1,624
"6477",29,"A",4,42,"neu","same","female",1,579
"6478",29,"A",4,43,"pos","diff","female",1,703
"6479",29,"A",4,44,"neu","same","female",0,NA
"6480",29,"A",4,45,"neg","diff","female",0,NA
"6481",29,"A",4,46,"neu","same","female",1,1130
"6482",29,"A",4,47,"pos","diff","female",1,1459
"6483",29,"A",4,48,"pos","diff","female",1,719
"6484",29,"A",4,49,"pos","same","female",1,569
"6485",29,"A",4,50,"neu","diff","female",1,466
"6486",29,"A",4,51,"pos","same","female",1,632
"6487",29,"A",4,52,"pos","diff","female",1,463
"6488",29,"A",4,53,"neu","diff","female",1,434
"6489",29,"A",4,54,"pos","same","female",1,865
"6490",29,"A",4,55,"neu","same","female",1,1016
"6491",29,"A",5,1,"neg","same","female",0,NA
"6492",29,"A",5,2,"neu","same","female",0,NA
"6493",29,"A",5,3,"neg","same","female",1,488
"6494",29,"A",5,4,"neu","same","female",1,721
"6495",29,"A",5,5,"pos","diff","female",1,603
"6496",29,"A",5,6,"neu","same","female",1,636
"6497",29,"A",5,7,"pos","same","female",1,450
"6498",29,"A",5,8,"neg","diff","female",1,740
"6499",29,"A",5,9,"pos","same","female",1,447
"6500",29,"A",5,10,"neg","same","female",1,945
"6501",29,"A",5,11,"neu","diff","female",1,823
"6502",29,"A",5,12,"neg","same","female",1,547
"6503",29,"A",5,13,"pos","diff","female",1,602
"6504",29,"A",5,14,"neu","diff","female",1,619
"6505",29,"A",5,15,"pos","same","female",0,1359
"6506",29,"A",5,16,"neu","same","female",1,1320
"6507",29,"A",5,17,"neu","diff","female",1,954
"6508",29,"A",5,18,"neg","diff","female",1,1072
"6509",29,"A",5,19,"neg","diff","female",1,975
"6510",29,"A",5,20,"neg","same","female",1,523
"6511",29,"A",5,21,"pos","diff","female",1,571
"6512",29,"A",5,22,"neg","same","female",1,407
"6513",29,"A",5,23,"neu","diff","female",1,624
"6514",29,"A",5,24,"pos","diff","female",0,966
"6515",29,"A",5,25,"pos","diff","female",1,944
"6516",29,"A",5,26,"pos","same","female",1,486
"6517",29,"A",5,27,"neu","diff","female",1,815
"6518",29,"A",5,28,"pos","same","female",1,1035
"6519",29,"A",5,29,"neu","same","female",1,962
"6520",29,"A",5,30,"pos","same","female",0,1355
"6521",29,"A",5,31,"pos","diff","female",0,850
"6522",29,"A",5,32,"pos","same","female",1,499
"6523",29,"A",5,33,"pos","same","female",1,591
"6524",29,"A",5,34,"neg","diff","female",1,590
"6525",29,"A",5,35,"pos","same","female",1,1292
"6526",29,"A",5,36,"pos","diff","female",1,856
"6527",29,"A",5,37,"neu","diff","female",1,972
"6528",29,"A",5,38,"neg","diff","female",1,472
"6529",29,"A",5,39,"pos","diff","female",1,735
"6530",29,"A",5,40,"pos","diff","female",1,1083
"6531",29,"A",5,41,"neu","diff","female",1,476
"6532",29,"A",5,42,"pos","same","female",0,1346
"6533",29,"A",5,43,"neg","diff","female",0,809
"6534",29,"A",5,44,"pos","same","female",1,547
"6535",29,"A",5,45,"neu","diff","female",1,857
"6536",29,"A",5,46,"pos","same","female",1,893
"6537",29,"A",5,47,"pos","diff","female",1,793
"6538",29,"A",5,48,"pos","same","female",1,671
"6539",29,"A",5,49,"pos","same","female",1,462
"6540",29,"A",5,50,"pos","same","female",1,594
"6541",29,"A",5,51,"pos","same","female",1,512
"6542",29,"A",5,52,"pos","same","female",1,495
"6543",29,"A",5,53,"neu","diff","female",1,475
"6544",29,"A",5,54,"neu","diff","female",1,625
"6545",29,"A",5,55,"neu","same","female",0,840
"6546",29,"A",6,1,"pos","same","female",0,NA
"6547",29,"A",6,2,"neu","same","female",0,NA
"6548",29,"A",6,3,"neg","diff","female",1,620
"6549",29,"A",6,4,"neg","diff","female",1,896
"6550",29,"A",6,5,"pos","diff","female",1,620
"6551",29,"A",6,6,"neu","diff","female",1,896
"6552",29,"A",6,7,"pos","same","female",1,604
"6553",29,"A",6,8,"neu","same","female",1,749
"6554",29,"A",6,9,"pos","same","female",1,827
"6555",29,"A",6,10,"pos","diff","female",1,858
"6556",29,"A",6,11,"pos","same","female",1,702
"6557",29,"A",6,12,"pos","same","female",1,434
"6558",29,"A",6,13,"pos","same","female",1,464
"6559",29,"A",6,14,"pos","same","female",1,439
"6560",29,"A",6,15,"neg","diff","female",1,568
"6561",29,"A",6,16,"pos","same","female",0,NA
"6562",29,"A",6,17,"neg","same","female",0,1434
"6563",29,"A",6,18,"pos","same","female",1,705
"6564",29,"A",6,19,"neu","diff","female",1,631
"6565",29,"A",6,20,"pos","same","female",1,1022
"6566",29,"A",6,21,"neu","same","female",1,850
"6567",29,"A",6,22,"pos","same","female",1,387
"6568",29,"A",6,23,"neu","same","female",1,553
"6569",29,"A",6,24,"pos","same","female",1,496
"6570",29,"A",6,25,"neg","diff","female",1,924
"6571",29,"A",6,26,"neu","diff","female",1,1357
"6572",29,"A",6,27,"pos","diff","female",1,964
"6573",29,"A",6,28,"pos","diff","female",1,909
"6574",29,"A",6,29,"neu","diff","female",1,684
"6575",29,"A",6,30,"neg","diff","female",1,829
"6576",29,"A",6,31,"neu","same","female",1,1067
"6577",29,"A",6,32,"neg","same","female",0,1130
"6578",29,"A",6,33,"neu","same","female",1,899
"6579",29,"A",6,34,"pos","diff","female",1,815
"6580",29,"A",6,35,"neu","same","female",1,699
"6581",29,"A",6,36,"pos","same","female",1,1199
"6582",29,"A",6,37,"neu","same","female",1,617
