Subject,Group,Block,Trial,Emotion,SameDiff,Gender,ACC,RT
40,1,4,34,neg,same,male,1,716
40,1,4,35,neu,same,male,1,771
40,1,4,36,neu,diff,male,1,1151
40,1,4,37,neu,same,male,1,596
40,1,4,38,neu,same,male,1,600
40,1,4,39,pos,diff,male,1,1168
40,1,4,40,neg,diff,male,0,NA
40,1,4,41,neu,diff,male,1,1267
40,1,4,42,pos,diff,male,0,NA
40,1,4,43,pos,diff,male,1,1222
40,1,4,44,neu,diff,male,1,1162
40,1,4,45,neg,diff,male,0,1265
40,1,4,46,pos,diff,male,0,NA
40,1,4,47,neg,same,male,0,899
40,1,4,48,pos,same,male,0,NA
40,1,4,49,neg,same,male,1,591
40,1,4,50,neu,diff,male,0,NA
40,1,4,51,pos,diff,male,1,912
40,1,4,52,neu,same,male,1,767
40,1,4,53,pos,same,male,1,707
40,1,4,54,neu,same,male,1,545
40,1,4,55,neg,diff,male,0,NA
40,1,5,1,pos,diff,female,0,NA
40,1,5,2,neu,diff,female,0,NA
40,1,5,3,neg,diff,female,1,851
40,1,5,4,pos,diff,female,1,1104
40,1,5,5,pos,diff,female,1,1273
40,1,5,6,pos,same,female,1,722
40,1,5,7,pos,same,female,1,498
40,1,5,8,pos,same,female,1,564
40,1,5,9,neg,diff,female,1,830
40,1,5,10,pos,same,female,1,609
40,1,5,11,neg,same,female,1,1412
40,1,5,12,neg,diff,female,0,465
40,1,5,13,neg,same,female,1,588
40,1,5,14,neu,diff,female,1,826
40,1,5,15,neu,diff,female,1,1106
40,1,5,16,neg,diff,female,0,1340
40,1,5,17,neg,diff,female,1,691
40,1,5,18,neg,same,female,1,1120
40,1,5,19,neu,diff,female,1,1231
40,1,5,20,neu,diff,female,1,736
40,1,5,21,neu,same,female,1,625
40,1,5,22,neg,diff,female,1,1479
40,1,5,23,neu,same,female,0,NA
40,1,5,24,neg,same,female,1,553
40,1,5,25,neg,diff,female,1,566
40,1,5,26,pos,diff,female,0,939
40,1,5,27,neg,same,female,1,644
40,1,5,28,pos,same,female,0,1157
40,1,5,29,neu,diff,female,0,1354
40,1,5,30,pos,same,female,1,582
40,1,5,31,pos,diff,female,1,1220
40,1,5,32,pos,same,female,1,524
40,1,5,33,pos,same,female,1,516
40,1,5,34,neg,diff,female,1,1412
40,1,5,35,neg,diff,female,1,730
40,1,5,36,pos,diff,female,1,1275
40,1,5,37,neg,same,female,1,631
40,1,5,38,pos,same,female,1,720
40,1,5,39,neg,same,female,1,824
40,1,5,40,neu,diff,female,0,1323
40,1,5,41,pos,diff,female,1,1000
40,1,5,42,neu,same,female,0,1231
40,1,5,43,pos,same,female,1,674
40,1,5,44,neg,diff,female,1,1300
40,1,5,45,pos,same,female,1,598
40,1,5,46,neu,diff,female,0,NA
40,1,5,47,neg,diff,female,1,694
40,1,5,48,pos,diff,female,1,1012
40,1,5,49,neg,same,female,1,745
40,1,5,50,neu,diff,female,1,699
40,1,5,51,neg,same,female,1,986
40,1,5,52,pos,diff,female,1,763
40,1,5,53,neu,diff,female,1,1279
40,1,5,54,pos,same,female,1,552
40,1,5,55,pos,diff,female,1,995
40,1,6,1,pos,diff,male,0,NA
40,1,6,2,neg,diff,male,0,NA
40,1,6,3,neg,diff,male,1,981
40,1,6,4,pos,diff,male,1,1036
40,1,6,5,pos,diff,male,1,1037
40,1,6,6,neg,diff,male,1,1226
40,1,6,7,pos,same,male,1,855
40,1,6,8,neg,same,male,1,827
40,1,6,9,pos,same,male,0,NA
40,1,6,10,pos,diff,male,0,461
40,1,6,11,neg,diff,male,0,708
40,1,6,12,neg,diff,male,0,670
40,1,6,13,neg,same,male,0,1156
40,1,6,14,neg,same,male,1,648
40,1,6,15,neg,same,male,1,629
40,1,6,16,neg,same,male,1,546
40,1,6,17,neg,same,male,1,605
40,1,6,18,neg,same,male,1,611
40,1,6,19,neg,same,male,1,526
40,1,6,20,neg,same,male,1,487
40,1,6,21,neg,same,male,1,457
40,1,6,22,neu,diff,male,1,1267
40,1,6,23,neg,same,male,1,574
40,1,6,24,neu,same,male,1,701
40,1,6,25,pos,diff,male,1,567
40,1,6,26,neu,same,male,1,770
40,1,6,27,pos,same,male,1,897
40,1,6,28,neu,same,male,1,595
40,1,6,29,pos,same,male,1,848
40,1,6,30,neg,diff,male,1,567
40,1,6,31,neg,diff,male,1,1160
40,1,6,32,neg,same,male,1,873
40,1,6,33,neg,same,male,1,706
40,1,6,34,neg,same,male,1,558
40,1,6,35,neu,diff,male,1,1074
40,1,6,36,neu,diff,male,1,1097
40,1,6,37,neu,same,male,1,782
40,1,6,38,neu,same,male,1,538
40,1,6,39,pos,diff,male,1,1188
40,1,6,40,neu,same,male,1,858
40,1,6,41,neg,diff,male,1,705
40,1,6,42,neu,same,male,1,697
40,1,6,43,pos,diff,male,1,814
40,1,6,44,neu,same,male,1,638
40,1,6,45,neu,diff,male,0,526
40,1,6,46,neu,same,male,1,628
40,1,6,47,neu,same,male,1,466
40,1,6,48,neu,same,male,1,512
40,1,6,49,neu,same,male,1,518
40,1,6,50,neu,same,male,1,510
40,1,6,51,neu,same,male,1,500
40,1,6,52,neg,diff,male,1,1144
40,1,6,53,pos,diff,male,1,1322
40,1,6,54,neg,same,male,1,735
40,1,6,55,pos,same,male,1,498
41,1,1,1,neu,same,female,0,NA
41,1,1,2,neg,same,female,0,NA
41,1,1,3,neg,diff,female,0,NA
41,1,1,4,neg,same,female,0,NA
41,1,1,5,neg,same,female,0,NA
41,1,1,6,neg,same,female,0,NA
41,1,1,7,neu,diff,female,1,1426
41,1,1,8,neg,same,female,0,NA
41,1,1,9,pos,diff,female,0,NA
41,1,1,10,neg,same,female,1,1443
41,1,1,11,neg,diff,female,1,1261
41,1,1,12,neu,diff,female,1,1249
41,1,1,13,neg,same,female,1,1139
41,1,1,14,neu,same,female,0,NA
41,1,1,15,pos,diff,female,0,NA
41,1,1,16,neu,same,female,0,NA
41,1,1,17,pos,same,female,0,NA
41,1,1,18,pos,diff,female,0,NA
41,1,1,19,neg,diff,female,0,NA
41,1,1,20,neu,diff,female,1,1221
41,1,1,21,pos,diff,female,0,NA
41,1,1,22,neg,diff,female,0,1442
41,1,1,23,neg,diff,female,0,NA
41,1,1,24,neu,diff,female,0,NA
41,1,1,25,neg,same,female,0,NA
41,1,1,26,neg,diff,female,1,1237
41,1,1,27,neu,diff,female,0,NA
41,1,1,28,neu,diff,female,0,NA
41,1,1,29,neu,same,female,1,1130
41,1,1,30,neg,diff,female,0,NA
41,1,1,31,pos,diff,female,0,NA
41,1,1,32,neu,diff,female,0,866
41,1,1,33,neg,diff,female,0,NA
41,1,1,34,neu,same,female,0,NA
41,1,1,35,neg,same,female,0,NA
41,1,1,36,neg,diff,female,0,NA
41,1,1,37,pos,diff,female,1,1229
41,1,1,38,neg,same,female,0,NA
41,1,1,39,pos,same,female,1,1063
41,1,1,40,neg,same,female,1,1395
41,1,1,41,neu,diff,female,1,1441
41,1,1,42,neu,diff,female,1,1451
41,1,1,43,pos,diff,female,1,1495
41,1,1,44,pos,diff,female,0,NA
41,1,1,45,neu,diff,female,1,1220
41,1,1,46,pos,same,female,0,NA
41,1,1,47,neu,same,female,1,1377
41,1,1,48,neg,diff,female,1,1437
41,1,1,49,pos,diff,female,0,NA
41,1,1,50,neg,same,female,0,NA
41,1,1,51,neg,diff,female,1,1411
41,1,1,52,pos,diff,female,0,1204
41,1,1,53,pos,diff,female,1,1358
41,1,1,54,pos,same,female,0,724
41,1,1,55,neg,diff,female,1,1310
41,1,2,1,neg,diff,female,0,NA
41,1,2,2,neg,diff,female,0,NA
41,1,2,3,neu,diff,female,1,1099
41,1,2,4,neg,same,female,1,1279
41,1,2,5,pos,diff,female,1,1449
41,1,2,6,neg,same,female,0,NA
41,1,2,7,neg,diff,female,0,1174
41,1,2,8,neg,same,female,0,NA
41,1,2,9,pos,diff,female,0,NA
41,1,2,10,neg,same,female,1,1242
41,1,2,11,pos,same,female,1,1035
41,1,2,12,pos,diff,female,0,1250
41,1,2,13,neu,diff,female,1,1395
41,1,2,14,neu,diff,female,0,NA
41,1,2,15,neg,diff,female,1,1381
41,1,2,16,pos,diff,female,0,NA
41,1,2,17,neg,same,female,1,989
41,1,2,18,neu,diff,female,0,NA
41,1,2,19,pos,diff,female,0,1290
41,1,2,20,neu,same,female,0,NA
41,1,2,21,pos,same,female,0,NA
41,1,2,22,neg,diff,female,0,NA
41,1,2,23,pos,same,female,0,NA
41,1,2,24,neg,same,female,0,NA
41,1,2,25,neu,diff,female,0,NA
41,1,2,26,neg,same,female,1,1033
41,1,2,27,pos,diff,female,0,1392
41,1,2,28,neu,diff,female,0,NA
41,1,2,29,neu,diff,female,0,NA
41,1,2,30,neu,same,female,0,NA
41,1,2,31,neu,same,female,0,NA
41,1,2,32,pos,diff,female,0,NA
41,1,2,33,neg,diff,female,0,NA
41,1,2,34,pos,same,female,0,1221
41,1,2,35,pos,diff,female,1,1169
41,1,2,36,neu,diff,female,1,931
41,1,2,37,neg,diff,female,0,NA
41,1,2,38,neu,same,female,0,NA
41,1,2,39,pos,diff,female,1,1310
41,1,2,40,neg,diff,female,0,NA
41,1,2,41,neg,diff,female,1,1499
41,1,2,42,neg,same,female,0,799
41,1,2,43,pos,diff,female,1,1289
41,1,2,44,neg,same,female,0,1026
41,1,2,45,pos,same,female,0,969
41,1,2,46,neg,same,female,0,754
41,1,2,47,neu,diff,female,1,769
41,1,2,48,pos,diff,female,1,1202
41,1,2,49,neu,same,female,0,860
41,1,2,50,neg,diff,female,1,720
41,1,2,51,neg,diff,female,1,1448
41,1,2,52,pos,diff,female,0,1169
41,1,2,53,neg,same,female,1,1299
41,1,2,54,pos,same,female,1,1055
41,1,2,55,neg,same,female,0,699
41,1,3,1,neg,same,male,0,NA
41,1,3,2,pos,same,male,0,824
41,1,3,3,pos,diff,male,1,612
41,1,3,4,pos,same,male,0,1144
41,1,3,5,pos,same,male,0,1204
41,1,3,6,neu,diff,male,0,1198
41,1,3,7,neu,diff,male,0,NA
41,1,3,8,neu,same,male,0,1003
41,1,3,9,neg,diff,male,0,NA
41,1,3,10,neg,diff,male,0,NA
41,1,3,11,neg,same,male,1,1293
41,1,3,12,pos,diff,male,0,NA
41,1,3,13,neg,same,male,1,1207
41,1,3,14,neg,diff,male,1,1391
41,1,3,15,neg,same,male,1,1086
41,1,3,16,neu,diff,male,0,NA
41,1,3,17,neg,same,male,1,1184
41,1,3,18,neu,same,male,0,1140
41,1,3,19,neu,diff,male,1,736
41,1,3,20,neg,diff,male,0,NA
41,1,3,21,pos,diff,male,1,1282
41,1,3,22,pos,diff,male,0,NA
41,1,3,23,pos,same,male,0,834
41,1,3,24,pos,same,male,1,1488
41,1,3,25,pos,same,male,0,NA
41,1,3,26,neg,diff,male,0,NA
41,1,3,27,pos,same,male,0,NA
41,1,3,28,neu,diff,male,0,1394
41,1,3,29,pos,same,male,0,NA
41,1,3,30,neu,same,male,0,NA
41,1,3,31,neg,diff,male,0,1246
41,1,3,32,pos,diff,male,1,1184
41,1,3,33,pos,diff,male,0,NA
41,1,3,34,pos,same,male,1,1130
41,1,3,35,neu,diff,male,0,NA
41,1,3,36,neg,diff,male,0,1274
41,1,3,37,pos,diff,male,0,NA
41,1,3,38,neg,same,male,0,1257
41,1,3,39,pos,same,male,0,NA
41,1,3,40,pos,diff,male,0,NA
41,1,3,41,neg,diff,male,1,1333
41,1,3,42,neg,diff,male,0,1273
41,1,3,43,pos,diff,male,0,NA
41,1,3,44,neu,diff,male,0,NA
41,1,3,45,neu,diff,male,1,1415
41,1,3,46,neu,same,male,1,1099
41,1,3,47,neu,same,male,1,1328
41,1,3,48,neu,same,male,1,897
41,1,3,49,neu,same,male,1,637
41,1,3,50,neg,diff,male,1,1124
41,1,3,51,neg,diff,male,1,1133
41,1,3,52,neu,diff,male,0,1081
41,1,3,53,pos,diff,male,0,NA
41,1,3,54,pos,diff,male,1,1080
41,1,3,55,pos,same,male,1,906
41,1,4,1,neu,same,male,0,NA
41,1,4,2,neu,same,male,0,682
41,1,4,3,neu,same,male,0,NA
41,1,4,4,pos,diff,male,1,1089
41,1,4,5,neg,diff,male,1,1298
41,1,4,6,pos,same,male,0,1438
41,1,4,7,neu,diff,male,1,1256
41,1,4,8,neu,diff,male,1,1244
41,1,4,9,neg,diff,male,1,1326
41,1,4,10,neu,same,male,0,NA
41,1,4,11,neg,same,male,1,1218
41,1,4,12,neg,diff,male,1,1087
41,1,4,13,neu,diff,male,1,1040
41,1,4,14,neg,same,male,0,1289
41,1,4,15,neu,same,male,0,NA
41,1,4,16,pos,diff,male,0,NA
41,1,4,17,neu,same,male,0,1010
41,1,4,18,neu,diff,male,0,NA
41,1,4,19,neg,diff,male,0,NA
41,1,4,20,neu,same,male,0,1154
41,1,4,21,neg,same,male,0,NA
41,1,4,22,pos,diff,male,1,1156
41,1,4,23,neg,same,male,1,1315
41,1,4,24,neu,diff,male,0,NA
41,1,4,25,neg,same,male,1,1020
41,1,4,26,neu,same,male,1,1456
41,1,4,27,neg,same,male,1,1501
41,1,4,28,pos,diff,male,1,1098
41,1,4,29,neg,same,male,0,NA
41,1,4,30,neg,diff,male,1,1285
41,1,4,31,pos,diff,male,0,1247
41,1,4,32,neg,same,male,1,1360
41,1,4,33,neg,diff,male,0,1338
41,1,4,34,neu,diff,male,0,NA
41,1,4,35,neu,diff,male,0,NA
41,1,4,36,neg,diff,male,0,1258
41,1,4,37,neg,diff,male,1,1150
41,1,4,38,neu,diff,male,0,NA
41,1,4,39,pos,diff,male,0,1325
41,1,4,40,neu,same,male,0,NA
41,1,4,41,pos,same,male,0,NA
41,1,4,42,pos,diff,male,1,1261
41,1,4,43,pos,same,male,0,1393
41,1,4,44,pos,same,male,0,NA
41,1,4,45,pos,same,male,0,NA
41,1,4,46,pos,same,male,1,937
41,1,4,47,pos,same,male,1,797
41,1,4,48,neg,diff,male,0,NA
41,1,4,49,neg,diff,male,0,1057
41,1,4,50,neg,same,male,0,NA
41,1,4,51,neu,diff,male,0,NA
41,1,4,52,pos,diff,male,0,1105
41,1,4,53,neg,diff,male,0,1144
41,1,4,54,pos,same,male,1,1076
41,1,4,55,neu,diff,male,0,NA
41,1,5,1,neg,diff,male,0,NA
41,1,5,2,neg,diff,male,0,NA
41,1,5,3,neg,same,male,1,1197
41,1,5,4,neu,diff,male,0,NA
41,1,5,5,neg,same,male,0,1431
41,1,5,6,neu,same,male,0,894
41,1,5,7,neu,diff,male,0,NA
41,1,5,8,neu,same,male,0,1089
41,1,5,9,neu,same,male,0,NA
41,1,5,10,neu,same,male,0,NA
41,1,5,11,pos,diff,male,0,1357
41,1,5,12,neg,diff,male,0,1300
41,1,5,13,neg,diff,male,0,1264
41,1,5,14,neu,diff,male,0,1108
41,1,5,15,pos,diff,male,1,1355
41,1,5,16,neu,same,male,0,NA
41,1,5,17,neu,diff,male,1,1452
41,1,5,18,neu,same,male,1,952
41,1,5,19,neu,same,male,1,1167
41,1,5,20,neu,same,male,1,896
41,1,5,21,pos,diff,male,1,1388
41,1,5,22,neg,diff,male,1,939
41,1,5,23,pos,same,male,0,1119
41,1,5,24,neg,same,male,0,633
41,1,5,25,pos,same,male,0,NA
41,1,5,26,neu,diff,male,0,NA
41,1,5,27,pos,same,male,1,1222
41,1,5,28,neg,diff,male,0,NA
41,1,5,29,pos,same,male,0,779
41,1,5,30,pos,diff,male,0,NA
41,1,5,31,pos,same,male,0,1194
41,1,5,32,neg,diff,male,0,NA
41,1,5,33,neu,diff,male,0,NA
41,1,5,34,neg,same,male,0,NA
41,1,5,35,pos,diff,male,0,720
41,1,5,36,neg,same,male,0,NA
41,1,5,37,pos,same,male,1,954
41,1,5,38,neu,diff,male,0,NA
41,1,5,39,neu,diff,male,0,NA
41,1,5,40,neu,same,male,0,1451
41,1,5,41,pos,diff,male,0,NA
41,1,5,42,pos,diff,male,0,NA
41,1,5,43,neu,diff,male,1,1069
41,1,5,44,pos,same,male,0,923
41,1,5,45,neu,same,male,0,1069
41,1,5,46,pos,same,male,0,1099
41,1,5,47,neu,same,male,0,1119
41,1,5,48,neg,diff,male,1,1481
41,1,5,49,neu,same,male,0,666
41,1,5,50,neg,same,male,0,NA
41,1,5,51,neg,diff,male,0,NA
41,1,5,52,neg,same,male,1,1490
41,1,5,53,neg,same,male,0,1188
41,1,5,54,neg,same,male,0,NA
41,1,5,55,pos,diff,male,0,NA
41,1,6,1,neg,diff,female,1,1138
41,1,6,2,pos,diff,female,0,NA
41,1,6,3,neg,same,female,0,NA
41,1,6,4,neg,diff,female,0,NA
41,1,6,5,neu,diff,female,0,NA
41,1,6,6,neu,diff,female,0,NA
41,1,6,7,neu,same,female,0,NA
41,1,6,8,pos,diff,female,1,1307
41,1,6,9,pos,diff,female,1,1097
41,1,6,10,neg,diff,female,1,990
41,1,6,11,neu,diff,female,1,1212
41,1,6,12,neg,same,female,0,NA
41,1,6,13,neu,same,female,0,NA
41,1,6,14,neg,same,female,0,1452
41,1,6,15,neu,same,female,0,NA
41,1,6,16,neg,same,female,0,1448
41,1,6,17,neu,same,female,0,NA
41,1,6,18,neu,diff,female,0,NA
41,1,6,19,pos,diff,female,0,NA
41,1,6,20,neu,same,female,0,NA
41,1,6,21,neu,diff,female,0,NA
41,1,6,22,pos,diff,female,1,980
41,1,6,23,neg,diff,female,1,1264
41,1,6,24,neu,diff,female,1,1252
41,1,6,25,pos,diff,female,1,1224
41,1,6,26,pos,diff,female,1,1223
41,1,6,27,pos,same,female,0,1203
41,1,6,28,pos,same,female,0,NA
41,1,6,29,neu,diff,female,0,1026
41,1,6,30,neg,diff,female,0,NA
41,1,6,31,neg,diff,female,1,871
41,1,6,32,pos,diff,female,1,1326
41,1,6,33,neg,same,female,0,NA
41,1,6,34,pos,same,female,0,1314
41,1,6,35,neu,diff,female,1,1281
41,1,6,36,neu,diff,female,1,1435
41,1,6,37,neu,same,female,0,658
41,1,6,38,neu,same,female,0,1038
41,1,6,39,neu,same,female,0,692
41,1,6,40,neu,same,female,0,NA
41,1,6,41,neu,same,female,0,NA
41,1,6,42,pos,diff,female,0,NA
41,1,6,43,neu,same,female,0,NA
41,1,6,44,neg,diff,female,1,1060
41,1,6,45,neg,diff,female,0,NA
41,1,6,46,neg,same,female,0,NA
41,1,6,47,pos,diff,female,0,NA
41,1,6,48,neg,same,female,0,NA
41,1,6,49,neu,diff,female,0,NA
41,1,6,50,neg,same,female,0,NA
41,1,6,51,neg,diff,female,0,NA
41,1,6,52,neu,diff,female,0,NA
41,1,6,53,pos,diff,female,0,NA
41,1,6,54,neg,diff,female,0,NA
41,1,6,55,neg,diff,female,0,NA
42,1,1,1,neu,same,male,0,NA
42,1,1,2,pos,same,male,0,NA
42,1,1,3,neu,same,male,1,1169
42,1,1,4,neg,diff,male,0,NA
42,1,1,5,neu,same,male,0,NA
42,1,1,6,neu,diff,male,0,NA
42,1,1,7,neu,same,male,1,1025
42,1,1,8,neu,same,male,1,664
42,1,1,9,pos,diff,male,1,644
42,1,1,10,neg,diff,male,1,973
42,1,1,11,pos,same,male,0,1065
42,1,1,12,pos,diff,male,0,NA
42,1,1,13,pos,same,male,0,1083
42,1,1,14,pos,same,male,1,1261
42,1,1,15,neu,diff,male,1,673
42,1,1,16,neg,diff,male,0,1455
42,1,1,17,pos,diff,male,0,604
42,1,1,18,neg,same,male,0,1277
42,1,1,19,neg,diff,male,0,1364
42,1,1,20,pos,diff,male,1,1037
42,1,1,21,neu,diff,male,1,1156
42,1,1,22,neu,diff,male,0,NA
42,1,1,23,neu,same,male,0,NA
42,1,1,24,neu,same,male,1,1029
42,1,1,25,neg,diff,male,1,924
42,1,1,26,neg,diff,male,1,893
42,1,1,27,neg,same,male,1,1192
42,1,1,28,neu,diff,male,1,927
42,1,1,29,neu,diff,male,0,NA
42,1,1,30,neu,same,male,1,1347
42,1,1,31,pos,diff,male,1,906
42,1,1,32,neu,same,male,1,1177
42,1,1,33,neu,diff,male,1,1085
42,1,1,34,neu,same,male,1,878
42,1,1,35,neu,same,male,0,1256
42,1,1,36,neg,diff,male,1,1100
42,1,1,37,neu,same,male,0,NA
42,1,1,38,neg,same,male,1,1368
42,1,1,39,pos,diff,male,0,NA
42,1,1,40,neg,same,male,0,NA
42,1,1,41,neu,diff,male,0,937
42,1,1,42,neg,same,male,0,NA
42,1,1,43,neg,diff,male,1,1397
42,1,1,44,pos,diff,male,1,1012
42,1,1,45,neg,same,male,1,968
42,1,1,46,pos,same,male,1,497
42,1,1,47,neu,diff,male,0,1117
42,1,1,48,neg,diff,male,1,660
42,1,1,49,pos,diff,male,0,560
42,1,1,50,neg,same,male,1,633
42,1,1,51,pos,same,male,1,592
42,1,1,52,neu,diff,male,1,926
42,1,1,53,pos,same,male,1,656
42,1,1,54,neu,same,male,1,827
42,1,1,55,pos,same,male,1,1146
42,1,2,1,pos,same,female,0,NA
42,1,2,2,neu,same,female,0,NA
42,1,2,3,neg,diff,female,1,731
42,1,2,4,neg,diff,female,0,NA
42,1,2,5,pos,diff,female,0,NA
42,1,2,6,neg,same,female,0,NA
42,1,2,7,neg,diff,female,0,NA
42,1,2,8,neg,same,female,1,706
42,1,2,9,neu,diff,female,1,1481
42,1,2,10,neg,same,female,1,762
42,1,2,11,neu,same,female,0,1019
42,1,2,12,neg,same,female,1,703
42,1,2,13,neu,same,female,1,819
42,1,2,14,neu,diff,female,1,1359
42,1,2,15,pos,diff,female,1,937
42,1,2,16,neg,diff,female,1,1405
42,1,2,17,pos,same,female,1,1470
42,1,2,18,pos,diff,female,0,NA
42,1,2,19,neu,diff,female,1,1238
42,1,2,20,pos,same,female,1,1381
42,1,2,21,neg,diff,female,1,1473
42,1,2,22,neg,diff,female,0,960
42,1,2,23,neg,same,female,0,NA
42,1,2,24,neg,same,female,1,1104
42,1,2,25,neu,diff,female,1,772
42,1,2,26,neg,same,female,1,983
42,1,2,27,neu,same,female,1,803
42,1,2,28,neg,same,female,0,1037
42,1,2,29,neg,diff,female,0,867
42,1,2,30,neu,diff,female,0,NA
42,1,2,31,neg,same,female,1,1298
42,1,2,32,neu,same,female,1,1071
42,1,2,33,neu,diff,female,0,NA
42,1,2,34,neu,same,female,1,1217
42,1,2,35,neu,same,female,1,557
42,1,2,36,neu,same,female,1,771
42,1,2,37,neu,same,female,1,647
42,1,2,38,neg,diff,female,1,640
42,1,2,39,neu,same,female,1,458
42,1,2,40,neg,same,female,1,525
42,1,2,41,neg,diff,female,0,NA
42,1,2,42,neu,diff,female,0,1050
42,1,2,43,neg,same,female,1,563
42,1,2,44,neu,same,female,1,748
42,1,2,45,pos,diff,female,1,1307
42,1,2,46,neg,diff,female,1,1130
42,1,2,47,neg,diff,female,1,771
42,1,2,48,pos,diff,female,0,NA
42,1,2,49,neu,diff,female,0,NA
42,1,2,50,neg,diff,female,0,755
42,1,2,51,neu,same,female,0,NA
42,1,2,52,pos,diff,female,0,NA
42,1,2,53,neg,diff,female,1,1401
42,1,2,54,pos,same,female,1,698
42,1,2,55,neu,diff,female,1,990
42,1,3,1,neg,diff,female,0,NA
42,1,3,2,pos,diff,female,0,NA
42,1,3,3,neg,same,female,1,972
42,1,3,4,pos,same,female,0,NA
42,1,3,5,neu,diff,female,0,NA
42,1,3,6,neg,diff,female,0,899
42,1,3,7,neu,same,female,1,575
42,1,3,8,neg,same,female,1,634
42,1,3,9,neg,diff,female,1,929
42,1,3,10,neg,same,female,0,NA
42,1,3,11,neu,diff,female,0,NA
42,1,3,12,neg,same,female,1,592
42,1,3,13,neu,same,female,1,623
42,1,3,14,neu,diff,female,1,1203
42,1,3,15,neg,diff,female,0,1420
42,1,3,16,neu,same,female,1,592
42,1,3,17,pos,diff,female,1,815
42,1,3,18,neu,same,female,1,987
42,1,3,19,neg,diff,female,1,1418
42,1,3,20,pos,diff,female,0,958
42,1,3,21,neu,diff,female,1,1287
42,1,3,22,neg,diff,female,1,657
42,1,3,23,neu,same,female,1,1036
42,1,3,24,neg,same,female,0,NA
42,1,3,25,neu,same,female,1,1425
42,1,3,26,neg,same,female,1,584
42,1,3,27,pos,diff,female,1,1332
42,1,3,28,neu,diff,female,0,NA
42,1,3,29,pos,same,female,1,574
42,1,3,30,neg,diff,female,1,1178
42,1,3,31,neg,diff,female,1,974
42,1,3,32,neu,diff,female,1,826
42,1,3,33,pos,diff,female,1,1465
42,1,3,34,neg,diff,female,0,NA
42,1,3,35,pos,same,female,1,879
42,1,3,36,pos,diff,female,1,1032
42,1,3,37,neg,diff,female,1,623
42,1,3,38,pos,same,female,1,435
42,1,3,39,neu,diff,female,1,1153
42,1,3,40,neu,diff,female,1,976
42,1,3,41,neg,diff,female,1,892
42,1,3,42,pos,diff,female,0,NA
42,1,3,43,neu,diff,female,0,1432
42,1,3,44,neg,diff,female,1,879
42,1,3,45,neg,diff,female,1,873
42,1,3,46,pos,diff,female,1,959
42,1,3,47,neg,same,female,1,1017
42,1,3,48,pos,same,female,0,NA
42,1,3,49,neg,same,female,0,NA
42,1,3,50,pos,same,female,1,1300
42,1,3,51,pos,diff,female,0,752
42,1,3,52,pos,same,female,1,783
42,1,3,53,pos,same,female,1,755
42,1,3,54,neu,diff,female,1,594
42,1,3,55,pos,same,female,1,592
42,1,4,1,neg,same,female,0,NA
42,1,4,2,neu,same,female,0,NA
42,1,4,3,pos,diff,female,1,1319
42,1,4,4,neu,same,female,1,552
42,1,4,5,neu,diff,female,0,NA
42,1,4,6,neg,diff,female,1,870
42,1,4,7,neu,same,female,1,988
42,1,4,8,neu,diff,female,1,715
42,1,4,9,pos,diff,female,1,946
42,1,4,10,neu,same,female,1,1192
42,1,4,11,pos,same,female,1,543
42,1,4,12,neu,same,female,1,643
42,1,4,13,pos,same,female,1,828
42,1,4,14,neu,same,female,1,1387
42,1,4,15,neg,diff,female,1,682
42,1,4,16,neu,same,female,0,NA
42,1,4,17,neu,diff,female,0,NA
42,1,4,18,neu,same,female,1,1145
42,1,4,19,pos,diff,female,0,NA
42,1,4,20,neg,diff,female,0,1211
42,1,4,21,pos,same,female,1,1016
42,1,4,22,neg,same,female,1,620
42,1,4,23,pos,same,female,1,447
42,1,4,24,neu,diff,female,1,657
42,1,4,25,pos,same,female,1,1213
42,1,4,26,neu,same,female,1,681
42,1,4,27,neg,diff,female,1,601
42,1,4,28,neu,same,female,1,874
42,1,4,29,neg,same,female,1,625
42,1,4,30,neg,diff,female,1,919
42,1,4,31,neu,diff,female,0,457
42,1,4,32,neg,same,female,1,588
42,1,4,33,neu,same,female,1,507
42,1,4,34,neu,diff,female,1,889
42,1,4,35,neu,same,female,1,803
42,1,4,36,neu,same,female,1,556
42,1,4,37,neu,same,female,1,611
42,1,4,38,pos,diff,female,1,1238
42,1,4,39,neg,diff,female,1,1064
42,1,4,40,pos,same,female,1,500
42,1,4,41,neu,diff,female,0,NA
42,1,4,42,neu,diff,female,0,NA
42,1,4,43,neg,diff,female,0,735
42,1,4,44,neu,same,female,1,907
42,1,4,45,neg,same,female,0,1082
42,1,4,46,neg,diff,female,0,907
42,1,4,47,neg,same,female,1,874
42,1,4,48,pos,diff,female,1,1105
42,1,4,49,neg,same,female,1,903
42,1,4,50,pos,same,female,1,1347
42,1,4,51,neu,diff,female,0,NA
42,1,4,52,pos,same,female,1,987
42,1,4,53,neg,diff,female,1,890
42,1,4,54,pos,same,female,1,691
42,1,4,55,neg,same,female,1,772
42,1,5,1,neg,same,male,0,NA
42,1,5,2,neu,same,male,0,NA
42,1,5,3,neu,diff,male,1,924
42,1,5,4,pos,diff,male,1,797
42,1,5,5,pos,diff,male,0,NA
42,1,5,6,neg,diff,male,0,1138
42,1,5,7,pos,same,male,1,478
42,1,5,8,neu,diff,male,1,759
42,1,5,9,pos,same,male,1,760
